# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-31 07:34:21 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10126000 BEAR RIVER NEAR CORINNE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10126000
#            TS   parameter     statistic     Description
#        143472       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143472_00060_00003	143472_00060_00003_cd
USGS	10126000	2016-12-02	956	A
USGS	10126000	2016-12-03	944	A
USGS	10126000	2016-12-04	922	A
USGS	10126000	2016-12-05	809	A
USGS	10126000	2016-12-06	618	A
USGS	10126000	2016-12-07	793	A:e
USGS	10126000	2016-12-08	898	A:e
USGS	10126000	2016-12-09	932	A:e
USGS	10126000	2016-12-10	972	A:e
USGS	10126000	2016-12-11	1150	A
USGS	10126000	2016-12-12	1350	A
USGS	10126000	2016-12-13	1560	A
USGS	10126000	2016-12-14	1460	A
USGS	10126000	2016-12-15	1190	A
USGS	10126000	2016-12-16	1070	A
USGS	10126000	2016-12-17	1390	A:e
USGS	10126000	2016-12-18	1600	A:e
USGS	10126000	2016-12-19	1650	A:e
USGS	10126000	2016-12-20	1650	A:e
USGS	10126000	2016-12-21	1620	A:e
USGS	10126000	2016-12-22	1510	A:e
USGS	10126000	2016-12-23	1450	A:e
USGS	10126000	2016-12-24	1470	A:e
USGS	10126000	2016-12-25	1560	A:e
USGS	10126000	2016-12-26	1510	A:e
USGS	10126000	2016-12-27	1350	A:e
USGS	10126000	2016-12-28	1250	A:e
USGS	10126000	2016-12-29	1250	A:e
USGS	10126000	2016-12-30	1230	A:e
USGS	10126000	2016-12-31	1210	A:e
USGS	10126000	2017-01-01	1210	A:e
USGS	10126000	2017-01-02	1250	A:e
USGS	10126000	2017-01-03	1300	A:e
USGS	10126000	2017-01-04	1240	A:e
USGS	10126000	2017-01-05		
USGS	10126000	2017-01-06		
USGS	10126000	2017-01-07		
USGS	10126000	2017-01-08	1050	A:e
USGS	10126000	2017-01-09	1110	A:e
USGS	10126000	2017-01-10	1400	A:e
USGS	10126000	2017-01-11	2100	A:e
USGS	10126000	2017-01-12	2550	A:e
USGS	10126000	2017-01-13	2810	A:e
USGS	10126000	2017-01-14	2820	A:e
USGS	10126000	2017-01-15	2810	A:e
USGS	10126000	2017-01-16	2760	A:e
USGS	10126000	2017-01-17	2770	A:e
USGS	10126000	2017-01-18	2710	A:e
USGS	10126000	2017-01-19	2360	A:e
USGS	10126000	2017-01-20	1810	A:e
USGS	10126000	2017-01-21	1540	A:e
USGS	10126000	2017-01-22	1510	A:e
USGS	10126000	2017-01-23	1500	A:e
USGS	10126000	2017-01-24	1450	A:e
USGS	10126000	2017-01-25	1420	A:e
USGS	10126000	2017-01-26	1400	A:e
USGS	10126000	2017-01-27	1340	A:e
USGS	10126000	2017-01-28	1290	A:e
USGS	10126000	2017-01-29	1260	A:e
USGS	10126000	2017-01-30	1260	A:e
USGS	10126000	2017-01-31	1270	A:e
USGS	10126000	2017-02-01	1260	A:e
USGS	10126000	2017-02-02	1280	A:e
USGS	10126000	2017-02-03	1350	A:e
USGS	10126000	2017-02-04	1370	A:e
USGS	10126000	2017-02-05	1380	A:e
USGS	10126000	2017-02-06	1480	A:e
USGS	10126000	2017-02-07	2050	A:e
USGS	10126000	2017-02-08	2480	A:e
USGS	10126000	2017-02-09	3250	A:e
USGS	10126000	2017-02-10	4420	A:e
USGS	10126000	2017-02-11	5880	A:e
USGS	10126000	2017-02-12	7320	A:e
USGS	10126000	2017-02-13	8520	A
USGS	10126000	2017-02-14	9390	A
USGS	10126000	2017-02-15	8890	A
USGS	10126000	2017-02-16	7690	A
USGS	10126000	2017-02-17	6650	A
USGS	10126000	2017-02-18	5650	A
USGS	10126000	2017-02-19	5230	A
USGS	10126000	2017-02-20	5180	A
USGS	10126000	2017-02-21	5610	A
USGS	10126000	2017-02-22	6420	A
USGS	10126000	2017-02-23	7280	A
USGS	10126000	2017-02-24	8120	A
USGS	10126000	2017-02-25	8310	A
USGS	10126000	2017-02-26	7600	A
USGS	10126000	2017-02-27	6330	A
USGS	10126000	2017-02-28	5620	A
USGS	10126000	2017-03-01	4960	A
USGS	10126000	2017-03-02	4310	A
USGS	10126000	2017-03-03	4080	A
USGS	10126000	2017-03-04	4020	A
USGS	10126000	2017-03-05	3940	A
USGS	10126000	2017-03-06	3890	A
USGS	10126000	2017-03-07	3890	A
USGS	10126000	2017-03-08	3880	A
USGS	10126000	2017-03-09	3860	A
USGS	10126000	2017-03-10	3760	A
USGS	10126000	2017-03-11	4050	A
USGS	10126000	2017-03-12	4300	A
USGS	10126000	2017-03-13	4360	A
USGS	10126000	2017-03-14	4640	A
USGS	10126000	2017-03-15	4820	A
USGS	10126000	2017-03-16	4830	A
USGS	10126000	2017-03-17	4810	A
USGS	10126000	2017-03-18	4660	A
USGS	10126000	2017-03-19	4510	A
USGS	10126000	2017-03-20	4650	A
USGS	10126000	2017-03-21	4970	A
USGS	10126000	2017-03-22	5470	A
USGS	10126000	2017-03-23	5810	A
USGS	10126000	2017-03-24	6090	A
USGS	10126000	2017-03-25	6500	A
USGS	10126000	2017-03-26	6870	A
USGS	10126000	2017-03-27	7260	A
USGS	10126000	2017-03-28	7310	A
USGS	10126000	2017-03-29	7200	A
USGS	10126000	2017-03-30	7060	A
USGS	10126000	2017-03-31	6800	A
USGS	10126000	2017-04-01	6630	A
USGS	10126000	2017-04-02	6600	A
USGS	10126000	2017-04-03	6530	A
USGS	10126000	2017-04-04	6250	A
USGS	10126000	2017-04-05	5960	A
USGS	10126000	2017-04-06	5640	A
USGS	10126000	2017-04-07	5380	A
USGS	10126000	2017-04-08	5400	A
USGS	10126000	2017-04-09	5430	A
USGS	10126000	2017-04-10	5750	A
USGS	10126000	2017-04-11	6110	A
USGS	10126000	2017-04-12	6250	A
USGS	10126000	2017-04-13	6210	A
USGS	10126000	2017-04-14	6060	A
USGS	10126000	2017-04-15	5830	A
USGS	10126000	2017-04-16	5640	A
USGS	10126000	2017-04-17	5490	A
USGS	10126000	2017-04-18	5460	A
USGS	10126000	2017-04-19	5450	A
USGS	10126000	2017-04-20	5460	A
USGS	10126000	2017-04-21	5520	A
USGS	10126000	2017-04-22	5650	A
USGS	10126000	2017-04-23	5700	A
USGS	10126000	2017-04-24	5710	A
USGS	10126000	2017-04-25	5700	A
USGS	10126000	2017-04-26	5550	A
USGS	10126000	2017-04-27	5280	A
USGS	10126000	2017-04-28	5270	A
USGS	10126000	2017-04-29	5280	A
USGS	10126000	2017-04-30	5180	A
USGS	10126000	2017-05-01	5060	A
USGS	10126000	2017-05-02	5020	A
USGS	10126000	2017-05-03	4900	A
USGS	10126000	2017-05-04	4800	A
USGS	10126000	2017-05-05	4610	A
USGS	10126000	2017-05-06	4520	A
USGS	10126000	2017-05-07	4440	A
USGS	10126000	2017-05-08	4450	A
USGS	10126000	2017-05-09	4550	A
USGS	10126000	2017-05-10	4750	A
USGS	10126000	2017-05-11	4930	A
USGS	10126000	2017-05-12	5150	A
USGS	10126000	2017-05-13	5330	A
USGS	10126000	2017-05-14	5470	A
USGS	10126000	2017-05-15	5480	A
USGS	10126000	2017-05-16	5490	A
USGS	10126000	2017-05-17	5540	A
USGS	10126000	2017-05-18	5500	A
USGS	10126000	2017-05-19	5340	A
USGS	10126000	2017-05-20	5190	A
USGS	10126000	2017-05-21	5040	A
USGS	10126000	2017-05-22	4720	A
USGS	10126000	2017-05-23	4500	A
USGS	10126000	2017-05-24	4290	A
USGS	10126000	2017-05-25	4250	A
USGS	10126000	2017-05-26	3890	A
USGS	10126000	2017-05-27	3740	A
USGS	10126000	2017-05-28	3670	A
USGS	10126000	2017-05-29	3770	A
USGS	10126000	2017-05-30	3770	A
USGS	10126000	2017-05-31	3760	A
USGS	10126000	2017-06-01	3690	A
USGS	10126000	2017-06-02	3670	A
USGS	10126000	2017-06-03	3690	A
USGS	10126000	2017-06-04	3660	A
USGS	10126000	2017-06-05	3630	A
USGS	10126000	2017-06-06	3580	A
USGS	10126000	2017-06-07	3510	A
USGS	10126000	2017-06-08	3470	A
USGS	10126000	2017-06-09	3460	A
USGS	10126000	2017-06-10	3550	A
USGS	10126000	2017-06-11	3300	A
USGS	10126000	2017-06-12	3070	A
USGS	10126000	2017-06-13	2730	A
USGS	10126000	2017-06-14	2580	A
USGS	10126000	2017-06-15	2540	A
USGS	10126000	2017-06-16	2500	A
USGS	10126000	2017-06-17	2490	A
USGS	10126000	2017-06-18	2510	A
USGS	10126000	2017-06-19	2320	A
USGS	10126000	2017-06-20	2010	A
USGS	10126000	2017-06-21	1760	A
USGS	10126000	2017-06-22	1560	A
USGS	10126000	2017-06-23	1590	A
USGS	10126000	2017-06-24	1400	A
USGS	10126000	2017-06-25	1170	A
USGS	10126000	2017-06-26	1110	A
USGS	10126000	2017-06-27	1090	A
USGS	10126000	2017-06-28	911	A
USGS	10126000	2017-06-29	793	A
USGS	10126000	2017-06-30	836	A
USGS	10126000	2017-07-01	1050	A
USGS	10126000	2017-07-02	1140	A
USGS	10126000	2017-07-03	1120	A
USGS	10126000	2017-07-04	1100	A
USGS	10126000	2017-07-05	965	A
USGS	10126000	2017-07-06	696	A
USGS	10126000	2017-07-07	522	A
USGS	10126000	2017-07-08	264	A
USGS	10126000	2017-07-09	435	A
USGS	10126000	2017-07-10	645	A
USGS	10126000	2017-07-11	710	A
USGS	10126000	2017-07-12	707	A
USGS	10126000	2017-07-13	696	A
USGS	10126000	2017-07-14	681	A
USGS	10126000	2017-07-15	681	A
USGS	10126000	2017-07-16	677	A
USGS	10126000	2017-07-17	642	A
USGS	10126000	2017-07-18	591	A
USGS	10126000	2017-07-19	582	A
USGS	10126000	2017-07-20	538	A
USGS	10126000	2017-07-21	437	A
USGS	10126000	2017-07-22	381	A
USGS	10126000	2017-07-23	380	A
USGS	10126000	2017-07-24	412	A
USGS	10126000	2017-07-25	465	A
USGS	10126000	2017-07-26	477	A
USGS	10126000	2017-07-27	494	A
USGS	10126000	2017-07-28	635	A
USGS	10126000	2017-07-29	776	A
USGS	10126000	2017-07-30	846	A
USGS	10126000	2017-07-31	835	A
USGS	10126000	2017-08-01	716	A
USGS	10126000	2017-08-02	628	A
USGS	10126000	2017-08-03	554	A
USGS	10126000	2017-08-04	420	A
USGS	10126000	2017-08-05	357	A
USGS	10126000	2017-08-06	235	A
USGS	10126000	2017-08-07	243	A
USGS	10126000	2017-08-08	461	A
USGS	10126000	2017-08-09	559	A
USGS	10126000	2017-08-10	601	A
USGS	10126000	2017-08-11	657	A
USGS	10126000	2017-08-12	719	A
USGS	10126000	2017-08-13	818	A
USGS	10126000	2017-08-14	943	A
USGS	10126000	2017-08-15	988	A
USGS	10126000	2017-08-16	912	A
USGS	10126000	2017-08-17	860	A
USGS	10126000	2017-08-18	828	A
USGS	10126000	2017-08-19	798	A
USGS	10126000	2017-08-20	773	A
USGS	10126000	2017-08-21	842	A
USGS	10126000	2017-08-22	887	A
USGS	10126000	2017-08-23	774	A
USGS	10126000	2017-08-24	549	A
USGS	10126000	2017-08-25	380	A
USGS	10126000	2017-08-26	500	A
USGS	10126000	2017-08-27	611	A
USGS	10126000	2017-08-28	562	A
USGS	10126000	2017-08-29	435	A
USGS	10126000	2017-08-30	422	A
USGS	10126000	2017-08-31	431	A
USGS	10126000	2017-09-01	435	A
USGS	10126000	2017-09-02	448	A
USGS	10126000	2017-09-03	464	A
USGS	10126000	2017-09-04	512	A
USGS	10126000	2017-09-05	569	A
USGS	10126000	2017-09-06	643	A
USGS	10126000	2017-09-07	653	A
USGS	10126000	2017-09-08	663	A
USGS	10126000	2017-09-09	713	A
USGS	10126000	2017-09-10	785	A
USGS	10126000	2017-09-11	785	A
USGS	10126000	2017-09-12	874	A
USGS	10126000	2017-09-13	912	A
USGS	10126000	2017-09-14	1030	A
USGS	10126000	2017-09-15	1160	A
USGS	10126000	2017-09-16	1370	A
USGS	10126000	2017-09-17	1700	A
USGS	10126000	2017-09-18	1680	A
USGS	10126000	2017-09-19	1650	A
USGS	10126000	2017-09-20	1600	A
USGS	10126000	2017-09-21	1600	A
USGS	10126000	2017-09-22	1680	A
USGS	10126000	2017-09-23	1860	A
USGS	10126000	2017-09-24	1750	A
USGS	10126000	2017-09-25	1570	A
USGS	10126000	2017-09-26	1430	A
USGS	10126000	2017-09-27	1190	A
USGS	10126000	2017-09-28	1060	A
USGS	10126000	2017-09-29	820	A
USGS	10126000	2017-09-30	539	A
USGS	10126000	2017-10-01	1070	A
USGS	10126000	2017-10-02	1190	A
USGS	10126000	2017-10-03	925	A
USGS	10126000	2017-10-04	743	A
USGS	10126000	2017-10-05	815	A
USGS	10126000	2017-10-06	996	A
USGS	10126000	2017-10-07	1060	A
USGS	10126000	2017-10-08	1000	A
USGS	10126000	2017-10-09	1050	A
USGS	10126000	2017-10-10	1380	A
USGS	10126000	2017-10-11	1600	A
USGS	10126000	2017-10-12	1620	A
USGS	10126000	2017-10-13	1580	A
USGS	10126000	2017-10-14	1540	A
USGS	10126000	2017-10-15	1510	A
USGS	10126000	2017-10-16	1700	A
USGS	10126000	2017-10-17	1980	A
USGS	10126000	2017-10-18	1930	A
USGS	10126000	2017-10-19	1890	A
USGS	10126000	2017-10-20	1900	A
USGS	10126000	2017-10-21	1910	A
USGS	10126000	2017-10-22	1970	A
USGS	10126000	2017-10-23	1980	A
USGS	10126000	2017-10-24	1870	A
USGS	10126000	2017-10-25	1890	A
USGS	10126000	2017-10-26	1830	A
USGS	10126000	2017-10-27	1820	A
USGS	10126000	2017-10-28	1840	A
USGS	10126000	2017-10-29	1860	A
USGS	10126000	2017-10-30	1810	A
USGS	10126000	2017-10-31	1940	A
USGS	10126000	2017-11-01	1850	A
USGS	10126000	2017-11-02	1910	A
USGS	10126000	2017-11-03	2190	A
USGS	10126000	2017-11-04	2120	A
USGS	10126000	2017-11-05	2320	A
USGS	10126000	2017-11-06	2480	A
USGS	10126000	2017-11-07	2360	A
USGS	10126000	2017-11-08	2450	A
USGS	10126000	2017-11-09	2440	A
USGS	10126000	2017-11-10	2310	A
USGS	10126000	2017-11-11	2240	A
USGS	10126000	2017-11-12	2310	A
USGS	10126000	2017-11-13	2270	A
USGS	10126000	2017-11-14	2280	A
USGS	10126000	2017-11-15	2280	A
USGS	10126000	2017-11-16	2260	A
USGS	10126000	2017-11-17	2430	A
USGS	10126000	2017-11-18	2780	A
USGS	10126000	2017-11-19	3100	A
USGS	10126000	2017-11-20	2810	A
USGS	10126000	2017-11-21	2500	A
USGS	10126000	2017-11-22	2510	A
USGS	10126000	2017-11-23	2490	A
USGS	10126000	2017-11-24	2530	A
USGS	10126000	2017-11-25	2530	A
USGS	10126000	2017-11-26	2580	A
USGS	10126000	2017-11-27	2570	A
USGS	10126000	2017-11-28	2490	A
USGS	10126000	2017-11-29	2470	A
USGS	10126000	2017-11-30	2530	A
USGS	10126000	2017-12-01	2450	A
USGS	10126000	2017-12-02	2180	A
USGS	10126000	2017-12-03	1900	A
USGS	10126000	2017-12-04	2000	A
USGS	10126000	2017-12-05	2260	A
USGS	10126000	2017-12-06	2420	A
USGS	10126000	2017-12-07	2460	A
USGS	10126000	2017-12-08	2470	A
USGS	10126000	2017-12-09	2460	A
USGS	10126000	2017-12-10	2300	A
USGS	10126000	2017-12-11	2070	A
USGS	10126000	2017-12-12	1940	A
USGS	10126000	2017-12-13	1950	A
USGS	10126000	2017-12-14	1950	A
USGS	10126000	2017-12-15	2030	A
USGS	10126000	2017-12-16	2030	A
USGS	10126000	2017-12-17	2070	A
USGS	10126000	2017-12-18	2090	A
USGS	10126000	2017-12-19	2060	A
USGS	10126000	2017-12-20	2120	A
USGS	10126000	2017-12-21	2070	A
USGS	10126000	2017-12-22	2160	A
USGS	10126000	2017-12-23	2230	A
USGS	10126000	2017-12-24	2110	A
USGS	10126000	2017-12-25	2250	A
USGS	10126000	2017-12-26	2180	A
USGS	10126000	2017-12-27	2000	A
USGS	10126000	2017-12-28	2070	A
USGS	10126000	2017-12-29	2160	A
USGS	10126000	2017-12-30	2110	A
USGS	10126000	2017-12-31	2130	A
USGS	10126000	2018-01-01	2190	A
USGS	10126000	2018-01-02	2180	A
USGS	10126000	2018-01-03	2110	A
USGS	10126000	2018-01-04	2130	A
USGS	10126000	2018-01-05	2100	A
USGS	10126000	2018-01-06	2080	A
USGS	10126000	2018-01-07	2200	A
USGS	10126000	2018-01-08	2150	A
USGS	10126000	2018-01-09	2150	A
USGS	10126000	2018-01-10	2190	A
USGS	10126000	2018-01-11	2250	A
USGS	10126000	2018-01-12	2340	A
USGS	10126000	2018-01-13	2340	A
USGS	10126000	2018-01-14	2380	A
USGS	10126000	2018-01-15	2410	A
USGS	10126000	2018-01-16	2370	A
USGS	10126000	2018-01-17	2280	A
USGS	10126000	2018-01-18	2290	A
USGS	10126000	2018-01-19	2270	A
USGS	10126000	2018-01-20	2230	A
USGS	10126000	2018-01-21	2310	A
USGS	10126000	2018-01-22	2330	A
USGS	10126000	2018-01-23	2280	A
USGS	10126000	2018-01-24	2190	A
USGS	10126000	2018-01-25	2210	A
USGS	10126000	2018-01-26	2110	A
USGS	10126000	2018-01-27	2060	A
USGS	10126000	2018-01-28	2160	A
USGS	10126000	2018-01-29	2170	A
USGS	10126000	2018-01-30	2170	A
USGS	10126000	2018-01-31	2170	A
USGS	10126000	2018-02-01	2310	A
USGS	10126000	2018-02-02	2360	A
USGS	10126000	2018-02-03	2340	A
USGS	10126000	2018-02-04	2320	A
USGS	10126000	2018-02-05	2330	A
USGS	10126000	2018-02-06	2360	A
USGS	10126000	2018-02-07	2460	A
USGS	10126000	2018-02-08	2430	A
USGS	10126000	2018-02-09	2410	A
USGS	10126000	2018-02-10	2480	A
USGS	10126000	2018-02-11	2490	A
USGS	10126000	2018-02-12	2400	A
USGS	10126000	2018-02-13	2290	A
USGS	10126000	2018-02-14	2190	A
USGS	10126000	2018-02-15	2110	A
USGS	10126000	2018-02-16	2020	A
USGS	10126000	2018-02-17	2130	A
USGS	10126000	2018-02-18	2060	A
USGS	10126000	2018-02-19	2090	A
USGS	10126000	2018-02-20	2070	A
USGS	10126000	2018-02-21	2090	A
USGS	10126000	2018-02-22	2020	A
USGS	10126000	2018-02-23	1930	A
USGS	10126000	2018-02-24	1810	A
USGS	10126000	2018-02-25	2010	A
USGS	10126000	2018-02-26	1920	A
USGS	10126000	2018-02-27	1830	A
USGS	10126000	2018-02-28	1880	A
USGS	10126000	2018-03-01	1970	A
USGS	10126000	2018-03-02	1990	A
USGS	10126000	2018-03-03	1980	A
USGS	10126000	2018-03-04	1970	A
USGS	10126000	2018-03-05	2040	A
USGS	10126000	2018-03-06	2100	A
USGS	10126000	2018-03-07	2060	A
USGS	10126000	2018-03-08	1960	A
USGS	10126000	2018-03-09	1890	A
USGS	10126000	2018-03-10	1850	A
USGS	10126000	2018-03-11	1820	A
USGS	10126000	2018-03-12	1760	A
USGS	10126000	2018-03-13	1710	A
USGS	10126000	2018-03-14	1870	A
USGS	10126000	2018-03-15	1860	A
USGS	10126000	2018-03-16	2060	A
USGS	10126000	2018-03-17	2420	A
USGS	10126000	2018-03-18	2530	A
USGS	10126000	2018-03-19	2410	A
USGS	10126000	2018-03-20	2360	A
USGS	10126000	2018-03-21	2430	A
USGS	10126000	2018-03-22	2720	A
USGS	10126000	2018-03-23	2670	A
USGS	10126000	2018-03-24	2840	A
USGS	10126000	2018-03-25	3070	A
USGS	10126000	2018-03-26	3210	A
USGS	10126000	2018-03-27	3360	A
USGS	10126000	2018-03-28	3220	A
USGS	10126000	2018-03-29	2890	A
USGS	10126000	2018-03-30	2730	A
USGS	10126000	2018-03-31	2600	A
USGS	10126000	2018-04-01	2530	A
USGS	10126000	2018-04-02	2480	A
USGS	10126000	2018-04-03	2180	A
USGS	10126000	2018-04-04	2460	A
USGS	10126000	2018-04-05	2320	A
USGS	10126000	2018-04-06	2040	A
USGS	10126000	2018-04-07	1990	A
USGS	10126000	2018-04-08	2090	A
USGS	10126000	2018-04-09	2250	A
USGS	10126000	2018-04-10	2600	A
USGS	10126000	2018-04-11	2650	A
USGS	10126000	2018-04-12	2610	A
USGS	10126000	2018-04-13	2490	A
USGS	10126000	2018-04-14	2570	A
USGS	10126000	2018-04-15	2910	A
USGS	10126000	2018-04-16	2740	A
USGS	10126000	2018-04-17	2430	A
USGS	10126000	2018-04-18	2250	A
USGS	10126000	2018-04-19	2420	A
USGS	10126000	2018-04-20	2320	A
USGS	10126000	2018-04-21	2130	A
USGS	10126000	2018-04-22	2110	A
USGS	10126000	2018-04-23	2120	A
USGS	10126000	2018-04-24	2180	A
USGS	10126000	2018-04-25	2240	A
USGS	10126000	2018-04-26	2320	A
USGS	10126000	2018-04-27	2210	A
USGS	10126000	2018-04-28	2100	A
USGS	10126000	2018-04-29	2180	A
USGS	10126000	2018-04-30	2400	A
USGS	10126000	2018-05-01	2570	A
USGS	10126000	2018-05-02	2410	A
USGS	10126000	2018-05-03	2360	A
USGS	10126000	2018-05-04	1960	A
USGS	10126000	2018-05-05	1590	A
USGS	10126000	2018-05-06	1400	A
USGS	10126000	2018-05-07	1420	A
USGS	10126000	2018-05-08	1390	A
USGS	10126000	2018-05-09	1550	A
USGS	10126000	2018-05-10	1600	A
USGS	10126000	2018-05-11	1530	A
USGS	10126000	2018-05-12	1620	A
USGS	10126000	2018-05-13	1850	A
USGS	10126000	2018-05-14	1990	A
USGS	10126000	2018-05-15	1930	A
USGS	10126000	2018-05-16	1730	A
USGS	10126000	2018-05-17	1580	A
USGS	10126000	2018-05-18	1410	A
USGS	10126000	2018-05-19	1480	A
USGS	10126000	2018-05-20	1460	A
USGS	10126000	2018-05-21	1400	A
USGS	10126000	2018-05-22	1280	A
USGS	10126000	2018-05-23	1150	A
USGS	10126000	2018-05-24	1130	A
USGS	10126000	2018-05-25	1170	A
USGS	10126000	2018-05-26	1040	A
USGS	10126000	2018-05-27	852	A
USGS	10126000	2018-05-28	786	A
USGS	10126000	2018-05-29	935	A
USGS	10126000	2018-05-30	975	A
USGS	10126000	2018-05-31	870	A
USGS	10126000	2018-06-01	978	A
USGS	10126000	2018-06-02	962	A
USGS	10126000	2018-06-03	1090	A
USGS	10126000	2018-06-04	986	A
USGS	10126000	2018-06-05	823	A
USGS	10126000	2018-06-06	640	A
USGS	10126000	2018-06-07	343	A
USGS	10126000	2018-06-08	259	A
USGS	10126000	2018-06-09	265	A
USGS	10126000	2018-06-10	142	A
USGS	10126000	2018-06-11	112	A
USGS	10126000	2018-06-12	111	A
USGS	10126000	2018-06-13	133	A
USGS	10126000	2018-06-14	158	A
USGS	10126000	2018-06-15	174	A
USGS	10126000	2018-06-16	184	A
USGS	10126000	2018-06-17	206	A
USGS	10126000	2018-06-18	204	A
USGS	10126000	2018-06-19	167	A
USGS	10126000	2018-06-20	154	A
USGS	10126000	2018-06-21	142	A
USGS	10126000	2018-06-22	137	A
USGS	10126000	2018-06-23	138	A
USGS	10126000	2018-06-24	131	A
USGS	10126000	2018-06-25	135	A
USGS	10126000	2018-06-26	138	A
USGS	10126000	2018-06-27	140	A
USGS	10126000	2018-06-28	139	A
USGS	10126000	2018-06-29	134	A
USGS	10126000	2018-06-30	133	A
USGS	10126000	2018-07-01	134	A
USGS	10126000	2018-07-02	138	A
USGS	10126000	2018-07-03	141	A
USGS	10126000	2018-07-04	144	A
USGS	10126000	2018-07-05	149	A
USGS	10126000	2018-07-06	163	A
USGS	10126000	2018-07-07	158	A
USGS	10126000	2018-07-08	155	A
USGS	10126000	2018-07-09	160	A
USGS	10126000	2018-07-10	163	A
USGS	10126000	2018-07-11	154	A
USGS	10126000	2018-07-12	149	A
USGS	10126000	2018-07-13	138	A
USGS	10126000	2018-07-14	129	A
USGS	10126000	2018-07-15	127	A
USGS	10126000	2018-07-16	128	A
USGS	10126000	2018-07-17	129	A
USGS	10126000	2018-07-18	135	A
USGS	10126000	2018-07-19	148	A
USGS	10126000	2018-07-20	157	A
USGS	10126000	2018-07-21	156	A
USGS	10126000	2018-07-22	159	A
USGS	10126000	2018-07-23	165	A
USGS	10126000	2018-07-24	168	A
USGS	10126000	2018-07-25	166	A
USGS	10126000	2018-07-26	167	A
USGS	10126000	2018-07-27	166	A
USGS	10126000	2018-07-28	161	A
USGS	10126000	2018-07-29	163	A
USGS	10126000	2018-07-30	165	A
USGS	10126000	2018-07-31	165	A
USGS	10126000	2018-08-01	161	A
USGS	10126000	2018-08-02	157	A
USGS	10126000	2018-08-03	158	A
USGS	10126000	2018-08-04	154	A
USGS	10126000	2018-08-05	156	A
USGS	10126000	2018-08-06	162	A
USGS	10126000	2018-08-07	163	A
USGS	10126000	2018-08-08	162	A
USGS	10126000	2018-08-09	162	A
USGS	10126000	2018-08-10	157	A
USGS	10126000	2018-08-11	158	A
USGS	10126000	2018-08-12	157	A
USGS	10126000	2018-08-13	159	A
USGS	10126000	2018-08-14	154	A
USGS	10126000	2018-08-15	149	A
USGS	10126000	2018-08-16	147	A
USGS	10126000	2018-08-17	150	A
USGS	10126000	2018-08-18	150	A
USGS	10126000	2018-08-19	152	A
USGS	10126000	2018-08-20	151	A
USGS	10126000	2018-08-21	154	A
USGS	10126000	2018-08-22	159	A
USGS	10126000	2018-08-23	171	A
USGS	10126000	2018-08-24	177	A
USGS	10126000	2018-08-25	180	A
USGS	10126000	2018-08-26	175	A
USGS	10126000	2018-08-27	525	A
USGS	10126000	2018-08-28	682	A
USGS	10126000	2018-08-29	194	A
USGS	10126000	2018-08-30	127	A
USGS	10126000	2018-08-31	136	A
USGS	10126000	2018-09-01	156	A
USGS	10126000	2018-09-02	171	A
USGS	10126000	2018-09-03	175	A
USGS	10126000	2018-09-04	184	A
USGS	10126000	2018-09-05	199	A
USGS	10126000	2018-09-06	210	A
USGS	10126000	2018-09-07	197	A
USGS	10126000	2018-09-08	184	A
USGS	10126000	2018-09-09	180	A
USGS	10126000	2018-09-10	189	A
USGS	10126000	2018-09-11	206	A
USGS	10126000	2018-09-12	228	A
USGS	10126000	2018-09-13	217	A
USGS	10126000	2018-09-14	200	A
USGS	10126000	2018-09-15	201	A
USGS	10126000	2018-09-16	217	A
USGS	10126000	2018-09-17	238	A
USGS	10126000	2018-09-18	238	A
USGS	10126000	2018-09-19	234	A
USGS	10126000	2018-09-20	228	A
USGS	10126000	2018-09-21	212	A
USGS	10126000	2018-09-22	186	A
USGS	10126000	2018-09-23	180	A
USGS	10126000	2018-09-24	188	A
USGS	10126000	2018-09-25	210	A
USGS	10126000	2018-09-26	217	A:e
USGS	10126000	2018-09-27	211	A:e
USGS	10126000	2018-09-28	211	A
USGS	10126000	2018-09-29	203	A
USGS	10126000	2018-09-30	211	A
USGS	10126000	2018-10-01	214	A
USGS	10126000	2018-10-02	230	A
USGS	10126000	2018-10-03	190	A
USGS	10126000	2018-10-04	165	A
USGS	10126000	2018-10-05	423	A
USGS	10126000	2018-10-06	736	A
USGS	10126000	2018-10-07	808	A
USGS	10126000	2018-10-08	783	A
USGS	10126000	2018-10-09	665	A
USGS	10126000	2018-10-10	590	A
